ANTHP	 101LC	6.00	RLA
ANTHP	10100	6.00	RLPR
ANTHP	10200	6.00	FSWR
ANTHP	10500	3.00	RLPR
ANTHP	21000	3.00	RLA
ANTHP	21400	3.00	RLA
ANTHP	30100	3.00	RLA
ANTHP	30200	3.00	RLA
ANTHP	30500	3.00	RLA
ANTHP	30600	3.00	RLA
ANTHP	31000	3.00	RLA
ANTHP	31100	3.00	RLA
ANTHP	31200	3.00	RLA
ANTHP	31500	3.00	RLA
ANTHP	31600	3.00	RLA
ANTHP	31700	3.00	RLA
ANTHP	31800	3.00	RLA
ANTHP	40100	3.00	RLA
ANTHP	40151	3.00	RLA
ANTHP	40152	3.00	RLA
ANTHP	40171	3.00	RLA
ANTHP	40172	3.00	RLA
ANTHP	40173	3.00	RLA
ANTHP	40174	3.00	RLA
ANTHP	40175	3.00	RLA
ANTHP	40176	3.00	RLA
ANTHP	40177	3.00	RLA
ANTHP	40178	3.00	RLA
ANTHP	40179	3.00	RLA
ANTHP	40198	3.00	RLA
ANTHP	49801	1.00	RLA
ANTHP	49802	2.00	RLA
ANTHP	49803	3.00	RLA
ANTHP	49804	4.00	RLA
ANTHP	49805	5.00	RLA
ANTHP	49806	6.00	RLA
ARB	10100	3.00	FWGR
ARB	10200	3.00	RLA
ARB	14800	3.00	FWGR
ARB	14900	3.00	RLA
ARB	20000	3.00	RLA
ARB	20050	3.00	RLA
ARB	20051	3.00	RLA
ARB	20052	3.00	RLA
ARB	20053	3.00	RLA
ARB	20055	3.00	RLA
ARB	20057	3.00	RLA
ARB	20100	3.00	RLA
ARB	20200	3.00	RLA
ARB	24800	3.00	RLA
ARB	25000	3.00	FCER
ARB	25100	3.00	FCER
ARB	25200	3.00	RLA
ARB	25300	3.00	FWGR
ARB	25400	3.00	FCER
ARB	25500	3.00	FWGR
ARB	25600	3.00	FWGR
ARB	30000	3.00	RLA
ARB	30100	3.00	RLA
ARB	30200	3.00	RLA
ARB	42101	1.00	RLA
ARB	42102	2.00	RLA
ARB	42103	3.00	RLA
ARTCR	  30N00	0.00	RNL
ARTCR	  30N01	3.00	RNL
ARTCR	  30N02	3.00	RNL
ARTCR	 322HS	3.00	RNL
ARTCR	10500	3.00	RNL
ARTCR	10700	3.00	RNL
ARTCR	20300	4.00	RNL
ARTCR	20400	4.00	RNL
ARTCR	20600	4.00	RNL
ARTCR	20800	4.00	RNL
ARTCR	22100	4.00	RNL
ARTCR	22500	4.00	RNL
ARTCR	23500	4.00	RNL
ARTCR	24000	4.00	RNL
ARTCR	25100	4.00	RNL
ARTCR	25700	4.00	RNL
ARTCR	26100	4.00	RNL
ARTCR	27100	4.00	RNL
ARTCR	28000	3.00	RNL
ARTCR	29000	4.00	RNL
ARTCR	30100	3.00	RNL
ARTCR	30700	4.00	RNL
ARTCR	30900	4.00	RNL
ARTCR	31100	4.00	RNL
ARTCR	32200	4.00	RNL
ARTCR	32600	4.00	RNL
ARTCR	33600	4.00	RNL
ARTCR	35200	4.00	RNL
ARTCR	35700	4.00	RNL
ARTCR	36000	3.00	RNL
ARTCR	36001	3.00	RNL
ARTCR	36002	3.00	RNL
ARTCR	36003	3.00	RNL
ARTCR	36004	3.00	RNL
ARTCR	36005	3.00	RNL
ARTCR	36006	3.00	RNL
ARTCR	36007	3.00	RNL
ARTCR	36008	3.00	RNL
ARTCR	36009	3.00	RNL
ARTCR	36010	3.00	RNL
ARTCR	36011	3.00	RNL
ARTCR	36012	3.00	RNL
ARTCR	36013	3.00	RNL
ARTCR	36014	3.00	RNL
ARTCR	36015	3.00	RNL
ARTCR	36016	3.00	RNL
ARTCR	36017	4.00	RNL
ARTCR	36019	3.00	RNL
ARTCR	36020	4.00	RNL
ARTCR	36022	3.00	RNL
ARTCR	36023	4.00	RNL
ARTCR	36024	3.00	RNL
ARTCR	36025	3.00	RNL
ARTCR	36026	3.00	RNL
ARTCR	36028	3.00	RNL
ARTCR	36030	3.00	RNL
ARTCR	36031	3.00	RNL
ARTCR	36032	3.00	RNL
ARTCR	36033	3.00	RNL
ARTCR	36034	3.00	RNL
ARTCR	36036	3.00	RLA
ARTCR	36038	3.00	RNL
ARTCR	36040	3.00	RNL
ARTCR	36042	3.00	RNL
ARTCR	36051	4.00	RNL
ARTCR	36052	3.00	RNL
ARTCR	36053	3.00	RNL
ARTCR	36054	3.00	RNL
ARTCR	36055	3.00	RNL
ARTCR	36056	3.00	RNL
ARTCR	36057	3.00	RNL
ARTCR	36058	3.00	RNL
ARTCR	36059	3.00	RNL
ARTCR	36060	3.00	RNL
ARTCR	36061	3.00	RNL
ARTCR	36062	3.00	RNL
ARTCR	36063	3.00	RNL
ARTCR	36064	3.00	RNL
ARTCR	36065	3.00	RNL
ARTCR	36066	3.00	RNL
ARTCR	36067	3.00	RNL
ARTCR	36068	3.00	RNL
ARTCR	36069	3.00	RNL
ARTCR	36070	4.00	RNL
ARTCR	36071	4.00	RNL
ARTCR	36072	3.00	RNL
ARTCR	36073	3.00	RNL
ARTCR	36074	3.00	RNL
ARTCR	36075	3.00	RNL
ARTCR	36076	3.00	RNL
ARTCR	36077	3.00	RNL
ARTCR	36078	3.00	RNL
ARTCR	36079	3.00	RNL
ARTCR	36080	3.00	RNL
ARTCR	36081	3.00	RNL
ARTCR	36083	3.00	RLA
ARTCR	36088	3.00	RNL
ARTCR	36089	3.00	RNL
ARTCR	36090	3.00	RNL
ARTCR	37000	3.00	RNL
ARTCR	37200	4.00	RNL
ARTCR	38000	3.00	RNL
ARTCR	38100	3.00	RNL
ARTCR	39000	4.00	RNL
ARTCR	39901	3.00	RNL
ARTCR	39902	3.00	RNL
ARTCR	40200	0.00	RNL
ARTCR	40201	1.00	RNL
ARTCR	40202	2.00	RNL
ARTCR	40203	3.00	RNL
ARTCR	40400	3.00	RNL
ARTCR	40500	3.00	RNL
ARTCR	45900	3.00	RNL
ARTCR	46000	3.00	RNL
ARTCR	49800	0.00	RNL
ARTCR	49801	1.00	RNL
ARTCR	49802	2.00	RNL
ARTCR	49803	3.00	RNL
ARTCR	49804	4.00	RNL
ARTCR	49805	5.00	RNL
ARTCR	49806	6.00	RNL
ARTH	  10N00	0.00	RLA
ARTH	  10N01	3.00	RLA
ARTH	  20N00	0.00	RLA
ARTH	  20N01	3.00	RLA
ARTH	  30N00	0.00	RLA
ARTH	  30N01	3.00	RLA
ARTH	11100	3.00	FISR
ARTH	12100	3.00	RNL
ARTH	12200	3.00	RNL
ARTH	20400	3.00	RLA
ARTH	20500	3.00	RLA
ARTH	21500	3.00	RNL
ARTH	21600	3.00	RLA
ARTH	22000	3.00	RLA
ARTH	22100	3.00	RLA
ARTH	22300	3.00	RLA
ARTH	22500	3.00	RLA
ARTH	22700	3.00	RLA
ARTH	23000	3.00	RLA
ARTH	23500	3.00	RLA
ARTH	23700	3.00	RLA
ARTH	24000	3.00	RLA
ARTH	24100	3.00	RLA
ARTH	24200	3.00	RLA
ARTH	24300	3.00	RLA
ARTH	24400	3.00	RLA
ARTH	24500	3.00	RLA
ARTH	24600	3.00	RLA
ARTH	24700	3.00	RLA
ARTH	24800	3.00	RLA
ARTH	24900	3.00	RLA
ARTH	25000	3.00	RLA
ARTH	25100	3.00	RLA
ARTH	25200	3.00	RLA
ARTH	25300	3.00	RNL
ARTH	25400	3.00	RNL
ARTH	25500	3.00	RLA
ARTH	25600	3.00	RLA
ARTH	25700	3.00	RLA
ARTH	26000	3.00	RLA
ARTH	26200	3.00	RLA
ARTH	26300	3.00	RLA
ARTH	27000	3.00	RLA
ARTH	28000	3.00	RLA
ARTH	28500	3.00	RLA
ARTH	29900	3.00	RLA
ARTH	29902	3.00	RLA
ARTH	29903	3.00	RLA
ARTH	29904	3.00	RLA
ARTH	29906	3.00	RLA
ARTH	29907	3.00	RLA
ARTH	29909	3.00	RLA
ARTH	29911	3.00	RLA
ARTH	29912	3.00	RLA
ARTH	29916	3.00	RLA
ARTH	29919	3.00	RLA
ARTH	29921	3.00	RLA
ARTH	29922	3.00	RLA
ARTH	29923	3.00	RLA
ARTH	29952	3.00	RLA
ARTH	29953	3.00	RNL
ARTH	29954	3.00	RLA
ARTH	29956	3.00	RLA
ARTH	29957	3.00	RLA
ARTH	29958	3.00	RNL
ARTH	29959	3.00	RLA
ARTH	29960	3.00	RLA
ARTH	29961	3.00	RLA
ARTH	29962	3.00	RLA
ARTH	29963	3.00	RLA
ARTH	29964	3.00	RLA
ARTH	29965	3.00	RLA
ARTH	29966	3.00	RLA
ARTH	29967	3.00	RLA
